date,5,8,41,54,80,89,105,112,126,128,161,186,207,211,232,235,262,298,342,355,420,426,475,480,489,496,518,522,532,556,558,567,621,629,670,707,711,764,773,796,829,840,842,869,873,885,923,924,937,962,997,999,1077,1142,1169,1171,1219,1230,1330,1334,1381,1383,1418,1421,1496,1510,1528,1574,1592,1617,1620,1647,1672,1705,1727,1752,1770,1804,1815,1825,1856,1874,1884,1925,1932,1973,1976,1990,2015,2024,2032,2073,2086,2090,2104,2119,2154,2155,2157,2159,2239,2275,2344,2377,2383,2398,2424,2442,2488,2507,2512,2523,2562,2564,2666,2667,2668,2672,2684,2699,2717,2779,2803,2848,2851,2923,3015,3017,3043,3179,3195,3216,3217,3226,3234,3250,3251,3279,3285,3300,3314,3330,3333,3358,3397,3416,3430,3451,3456,3476,3488,3523,3532,3543,3567,3617,3630,3635,3675,3718,3772,3798,3811,3836,3853,3865,3883,3884,3923,3933,3946,4005,4015,4061,4068,4095,4109,4116,4149,4162,4202,4206,4207,4232,4239,4247,4264,4285,4294,4358,4379,4413,4437,4457,4484,4508,4509,4547,4556,4561,4613,4638,4639,4661,4662,4687,4693,4760,4764,4803,4804,4828,4885,4913,4975,4979,5136,5198,5225,5271,5272,5299,5322,5330,5350,5373,5399,5404,5408,5410,5430,5443,5448,5450,5453,5502,5504,5506,5515,5548,5555,5585,5654,5702,5732,5740,5763,5782,5785,5861,5888,5900,5922,5927,5933,5934,5941,5942,5968,5980,6022,6063,6071,6085,6096,6156,6172,6185,6205,6206,6240,6282,6293,6309,6344,6345,6371,6406,6492,6511,6552,6560,6596,6602,6618,6629,6636,6668,6675,6690,6703,6728,6747,6779,6785,6922,6944,6978,6985,6995,7016,7024,7062,7064,7067,7164,7238,7282,7286,7296,7356,7387,7389,7405,7421,7453,7559,7564,7598,7617,7631,7677,7687,7692,7739,7783,7841,7868,7891,7896,7907,7937,7981,7992,8052,8058,8079,8180,8221,8233,8245,8257,8278,8316,8363,8379,8395,8397,8416,8464,8499,8528,8548,8597,8613,8628,8637,8675,8730,8794,8817,8843,8902,8955,9016,9025,9035,9081,9084,9121,9122,9148,9156,9180,9213,9248,9249,9286,9288,9341,9385,9402,9455,9476,9494,9503,9602,9619,9646,9688,9689,9754,9770,9781,9833,9834,9924,9925,10001,10007,10020,10036,10069,10075,10111,10129,10160,10164,10266,10267,10278,10324,10359,10398,10432,10433,10437,10454,10524,10536,10539,10601,10609,10615,10660,10673,10697,10733,10739,10743,10785,10788,10796,10810,10843,10879,10886,10895,10908,10934,10939,10975,11003,11023,11029,11080,11103,11118,11128,11144,11149,11171,11211,11235,11248,11270,11274,11304,11309,11335,11349,11354,11356,11447,11451,11467,11490,11517,11548,11574,11582,11604,11606,11614,11616,11654,11655,11678,11697,11698,11749,11766,11794,11813,11942,11953,11976,11982,12025,12046,12078,12110,12153,12160,12162,12226,12231,12255,12262,12263,12279,12285,12338,12340,12382,12449,12460,12464,12534,12540,12565,12569,12582,12596,12599,12602,12607,12629,12648,12692,12696,12728,12738,12760,12773,12794,12803,12807,12832,12845,12846,12854,12887,12915,12935,12959,12980,13015,13069,13072,13130,13132,13133,13158,13173,13178,13198,13199,13223,13300,13307,13331,13347,13410,13411,13415,13418,13440,13514,13548,13570,13592,13633,13712,13722,13732,13739,13757,13777,13818,13840,13841,13874,13927,13928,13964,14011,14018,14021,14025,14091,14115,14145,14154,14218,14219,14244,14246,14251,14300,14352,14381,14383,14434,14501,14519,14524,14546,14589,14601,14615,14636,14656,14663,14678,14692,14711,14724,14725,14755,14774,14803,14829,14854,14862,14866,14876,14903,14906,14907,14908,14913,14919,14921,14926,14944,14947,14949,14950,14981,14989,14991,15008,15038,15051,15058,15059,15060,15064,15068,15076,15077,15089,15126,15131,15203,15205,15207,15209,15232,15239,15243,15250,15263,15270,15276,15277,15288,15294,15300,15301,15307,15319,15329,15335,15340,15341,15349,15361,15391,15410,15412,15422,15436,15464,15467,15476,15477,15481,15501,15502,15511,15512,15518,15529,15530,15549,15550,15556,15565,15566,15568,15572,15594,15595,15602,15610,15632,15650,15654,15655,15660,15671,15672,15674,15682,15686,15701,15703,15721,15722,15732,15738,15753,15760,15828,15833,15835,15846,15852,15857,15862,15873,15876,15879,15887,15890,15905,15946,15948,15957,15982,15983,15999,16023,16026,16030,16069,16078,16098,16103,16105,16117,16120,16126,16138,16214,16218,16228,16232,16242,16247,16252,16255,16275,16276,16291,16298,16309,16314,16316,16319,16320,16331,16333,16338,16344,16346,16348,16352,16354,16374,16380,16390,16400,16403,16417,16431,16442,16471,16481,16482,16491,16531,16539,16540,16543,16565,16579,16605,16644,16664,16682,16700,16723,16735,16737,16776,16777,16784,16795,16820,16826,16863,16872,16886,16890,16891,16918,16943,16968,16975,16988,16992,16994,17000,17008,17013,17019,17033,17043,17046,17054,17062,17071,17079,17090,17097,17147,17168,17186,17188,17191,17250,17254,17289,17290,17299,17316,17345,17356,17361,17363,17384,17391,17393,17400,17403,17416,17440,17441,17447,17456,17463,17465,17472,17475,17479,17501,17504,17505,17507,17514,17542,17556,17568,17593,17612,17680,17682,17691,17692,17700,17702,17723,17724,17737,17753,17756,17760,17822,17853,17869,17877,17897,17917,17949,17954,17975,17982,17987,17990,17993,17997,18010,18039,18098,18108,18110,18114,18116,18118,18119,18126,18131,18135,18175,18177,18191,18202,18204,18222,18230,18279,18283,18286,18303,18307,18369,18371,18393,18412,18416,18433,18446,18448,18455,18458,18462,18463,18489,18492,18503,18522,18525,18552,18558,18562,18569,18572,18577,18597,18599,18606,18610,18619,18683,18692,18698,18726,18731,18764,18767,18768,18803,18813,18820,18822,18842,18848,18854,18862,18863,18871,18872,18877,18899,18919,18921,18936,18939,18961,18965,18990,18994,18998,19004,19005,19019,19041,19062,19072,19078,19085,19089,19094,19098,19102,19130,19134,19165,19172,19180,19196,19201,19208,19227,19236,19262,19273,19296,19325,19348,19351,19356,19360,19365,19373,19374,19378,19385,19386,19413,19464,19474,19489,19493,19495,19521,19523,19527,19529,19533,19540,19556,19578,19579,19580,19583,19593,19599,19623,19661,19675,19688,19690,19706,19734,19738,19749,19758,19773,19776,19779,19785,19786,19790,19798,19812,19813,19815,19818,19833,19876,19889,19896,19911,19912,19917,19922,19930,19946,19947,19967,19977,19988,19992,19998,20000,20007,20016,20031,20043,20048,20052,20063,20081,20083,20094,20100,20118,20121,20195,20196,20199,20202,20260,20266,20297,20302,20318,20319,20320,20330,20331,20350,20358,20360,20375,20382,20405,20421,20429,20430,20434,20452,20455,20480,20481,20482,20487,20490,20499,20501,20525,20568,20572,20584,20585,20586,20591,20606,20617,20630,20646,20654,20661,20688,20706,20731,20733,20737,20746,20749,20756,20759,20773,20781,20784,20806,20815,20836,20851,20852,20856,20857,20871,20873,20901,20908,20940,20946,20947,20957,20965,20979,20981,21003,21007,21032,21037,21051,21087,21096,21105,21112,21115,21120,21125,21145,21163,21186,21193,21201,21210,21212,21220,21225,21235,21238,21242,21275,21300,21304,21313,21316,21320,21333,21336,21344,21345,21350,21351,21371,21399,21415,21416,21417,21420,21453,21455,21459,21463,21466,21468,21491,21494,21501,21502,21514,21520,21544,21547,21551,21558,21567,21573,21576,21578,21581,21585,21588,21589,21606,21617,21622,21626,21644,21649,21651,21668,21672,21681,21691,21707,21716,21751,21765,21769,21770,21778,21779,21789,21834,21848,21857,21888,21892,21902,21904,21932,21979,22019,22053,22062,22076,22093,22119,22130,22141,22162,22164,22202,22210,22211,22226,22288,22297,22311,22329,22353,22357,22359,22381,22401,22405,22418,22444,22447,22450,22452,22455,22463,22466,22499,22500,22518,22521,22548,22567,22576,22636,22642,22669,22670,22694,22700,22702,22705,22715,22719,22724,22728,22748,22749,22760,22819,22828,22849,22865,22882,22908,22910,22923,22929,22947,22950,22955,22963,22985,22989,22992,22994,23003,23006,23012,23018,23023,23027,23032,23034,23045,23064,23065,23068,23081,23092,23105,23108,23113,23116,23119,23127,23130,23136,23144,23186,23190,23201,23216,23217,23219,23260,23265,23267,23268,23270,23272,23274,23297,23298,23303,23305,23308,23313,23316,23333,23334,23337,23352,23361,23366,23381,23383,23384,23409,23439,23442,23465,23475,23480,23500,23506,23532,23536,23548,23554,23566,23582,23617,23638,23647,23650,23653,23659,23660,23662,23681,23682,23684,23688,23691,23711,23731,23732,23742,23767,23771,23775,23779,23781,23792,23809,23813,23818,23827,23833,23836,23844,23848,23861,23862,23872,23873,23876,23879,23881,23884,23889,23904,23905,23915,23917,23918,23921,23922,23956,23966,23978,23985,24069,24099,24154,24169,24175,24194,24435,24495,24577,24701,24715,24762,24769,24848,24855,24885,25111,25366,25404,25467,25484,25567,25647,25844,25894,25896,26004,26077,26095,26108,26130,26264,26307,26309,26310,26335,26393,26401,26417,26438,26463,26638,26683,26796,26900,26920,26972,27025,27059,27080,27193,27242,27380,27392,27423,27434,27443,27613,27622,27646,27648,27651,27652,27656,27659,27661,27677,27685,27747,27765,27773,27810,27821,27855,27873,27896,27910,27947,27954,27955,27970,27986,28009,28011,28018,28022,28214,28256,28311,28315,28316,28503,28522,28700,28931,28932,29227,29341,29366,29375,29457,29576,29666,29763,29824,29825,29842,35014,35078,35212,35214,35274,35307,35566,35590,35611,35639,35750,35763,35838,36078,36079,36090,36178,36234,36317,36428,36480,36509,36613,36632,36679,36808,36910,37293,37458,37471,37617,37634,37685,37717,37752,37974,37995,38001,38048,38069,38123,38126,38141,38162,38168,38240,38244,38283,38381,38422,38423,38424,38472,38546,38709,38723,38726,38821,38979,39142,39178,39187,39190,39224,39251,39263,39264,39265,39266,39368,39455,39467,39500,39502,39525,39553,39574,39602,39786,39865,39999,40187,40191,40209,40230,40250,40282,40350,40420,40439,40467,40634,40639,40715,40771,40860,40870,40956,40962,41234,41268,41472,41522,41531,41543,41554,41585,41591,41592,41595,41622,41740,41786,41818,41895,42122,42130,42187,42423,42439,42460,42480,42555,42676,42694,42704,42818,42830,42842,42882,42919,42980,42984,43087,43120,43159,43164,43170,43173,43185,43223,43229,43245,43246,43345,43405,43525,43552,43579,43582,43665,43814,43826,43887,43917,43970,44028,44030,44032,44035,44058,44081,44170,44183,44185,44290,44470,44498,44503,44509,44527,44574,44603,44615,44628,44677,44678,44682,44781,44795,44933,44937,44940,44945,44957,44965,44979,44983,44994,44997,45017,45069,45081,45091,45100,45157,45283,45305,45306,45320,45321,45328,45332,45337,45347,45384,45386,45548,45552,45595,45685,45689,45751,45783,46979,46993,47026,47069,47077,47086,47100,47154,47170,47184,47224,47246,47276,47357,47383,47863,47974,48049,48063,48134,48143,48144,48145,48147,48160,48260,48263,48338,48349,48408,48417,48420,48436,48461,48468,48537,48543,48573,48578,48639,48669,48730,48781,48807,48810,48827,48848,48877,48893,48902,49399,49405,49454,49460,49464,49467,49479,49485,49488,49489,49494,49504,49506,49509,49513,49514,49523,49530,49545,49558,49586,49590,49637,49645,49661,49724,49725,49726,49810,49825,49863,49875,49907,49923,49925,50107,50128,50129,50131,50184,50247,50276,50292,50305,50306,50330,50331,50363,50371,50442,50488,50489,50521,50534,50606,50608,50609,50610,50633,50764,50831,50875,50876,50887,50929,50944,50997,51125,51136,51298,51327,51417,51424,51593,51603,51604,51607,51616,51619,51623,51630,51667,51770,51771,51971,51976,52197,52206,52252,52262,52263,52295,52349,52390,52464,52480,52485,52491,52525,52587,52589,52591,52594,52683,52749,52751,52771,52839,52867,52869,53063,53103,53107,53228,53271,53284,53287,53364,53386,53392,53424,53455,53506,53524,53720,53724,53729,53795,53807,53809,53829,53844,53883,53932,53938,53942,53957,53964,53966,53967,54044,54070,54114,54143,54153,54158,54184,54185,54192,54202,54216,54217,54218,54220,54221,54222,54223,54224,54227,54230,54270,54272,54313,54414,54436,54455,54473,54492,54565,54602,54621,54683,54699,54702,54770,54815,54826,54855,54871,54880,54918,54919,54924,54926,54954,55007,55009,55036,55047,55050,55070,55074,55081,55115,55116,55123,55210,55222,55224,55341,55342,55344,55345,55346,55429,55776,55825,55833,55871,55897,55982,56004,56047,56135,56159,56211,56266,56268,56271,56272,56347,56422,56434,56469,56558,56629,56632,56634,56673,56716,56731,56762,56807,56868,56870,56894,57001,57074,57088,57101,57138,57145,57179,57227,57242,57275,57293,57374,57424,57437,57438,57439,57440,57441,57446,57453,57485,57533,57541,57542,57787,57856,57872,57885,57906,57919,57955,57963,57979,57985,58031,58044,58120,58124,58169,58377,58385,58408,58533,58534,58546,58651,58654,58664,58700,58743,58907,58953,58983,59003,59006,59071,59113,59175,59226,59237,59285,59287,59289,59308,59356,59358,59493,59542,59585,59587,59749,59750,59777,59783,59826,59844,59868,59893,59894,59919,59996,60015,60019,60077,60083,60667,60672,60683,60753,60761,60762,60769,60835,60902,60957,60980,61156,61196,61338,61380,61449,61483,61563,61565,61584,61589,61590,61609,61611,61634,61646,61658,61712,61749,61751,61774,61860,62059,62079,62081,62128,62147,62149,62188,62195,62222,62260,62262,62265,62313,62314,62440,62523,62767,63135,63146,63231,63247,63315,63319,63351,63352,63392,63496,63524,63526,63566,63567,63602,63675,63802,63889,63910,63958,64063,64195,64352,64382,64387,64447,64516,64670,64706,64725,64770,64814,64828,64833,64903,64963,64965,64971,65056,65163,65170,65171,65172,65173,65174,65175,65176,65182,65226,65260,65274,65291,65299,65340,65347,65394,65419,65422,65429,65432,65453,65464,65478,65482,65487,65499,65542,65543,65563,65603,65622,65623,65636,65637,65641,65819,65820,65835,65848,65849,65866,65867,65868,65869,65870,65871,65872,65873,65874,65886,65908,65921,65928,65936,65946,65961,65978,66040,66056,66070,66168,66182,66196,66205,66252,66290,66314,66342,66348,66354,66364,66378,66380,66387,66389,66396,66404,66418,66419,66420,66428,66469,66484,66522,66581,66633,66639,66661,66693,66698,66714,66719,66748,66755,66763,66781,66784,66785,66786,66787,66788,66789,66790,66791,66821,66825,66880,66885,66889,66896,66934,66938,66974,67001,67025,67074,67090,67182,67225,67229,67271,67292,67312,67336,67340,67349,67376,67386,67387,67389,67401,67438,67447,67466,67492,67551,67553,67577,67666,67668,67709,67726,67736,67770,67804,67811,67853,67857,67887,67900,67931,68043,68044,68059,68065,68114,68120,68124,68126,68129,68137,68152,68178,68184,68194,68252,68253,68254,68255,68256,68257,68258,68259,68260,68261,68262,68263,68264,68265,68272,68296,68308,68311,68347,68358,68363,68366,68377,68392,68402,68432,68441,68448,68478,68511,68532,68550,68574,68631,68681,68713,68744,68748,68781,68819,68821,68823,68826,68831,68835,68847,68868,68893,68904,68919,68959,68966,68969,68992,68993,69001,69031,69039,69065,69089,69120,69186,69191,69224,69226,69245,69246,69260,69288,69334,69335,69339,69342,69393,69412,69421,69488,69669,69672,69673,69674,69688,69697,69712,69715,69736,69773,69783,69794,69859,69875,69894,69907,69927,69954,69995,70000,70001,70002,70003,70004,70005,70022,70023,70026,70031,70035,70064,70100,70148,70198,70236,70248,70296,70314,70325,70352,70397,70420,70503,70511,70538,70589,70630,70631,70646,70719,70772,70833,70834,70844,70876,70885,70886,70891,70933,71006,71020,71029,71039,71045,71048,71051,71126,71164,71165,71166,71175,71211,71212,71249,71259,71264,71265,71291,71316,71323,71332,71390,71393,71401,71440,71535,71550,71563,71608,71637,71653,71717,71730,71736,71759,71763,71777,71796,71807,71865,71899,71926,71944,71950,71955,72004,72032,72052,72102,72130,72131,72152,72154,72172,72183,72207,72211,72213,72229,72238,72311,72323,72327,72328,72329,72336,72343,72353,72354,72363,72371,72372,72373,72379,72383,72397,72406,72412,72413,72416,72417,72441,72480,72495,72499,72504,72505,72541,72549,72551,72554,72566,72567,72576,72582,72614,72617,72634,72642,72653,72654,72669,72677,72698,72720,72737,72751,72753,72760,72765,72770,72779,72780,72800,72851,72852,72858,72866,72893,72897,72898,72926,72930,72932,72942,72952,72954,72955,72968,72972,72979,73002,73003,73004,73011,73036,73037,73038,73040,73041,73044,73045,73053,73071,73076,73085,73104,73105,73111,73120,73124,73137,73148,73149,73154,73173,73174,73177,73189,73195,73207,73216,73235,73253,73276,73284,73315,73317,73325,73329,73330,73339,73340,73341,73350,73365,73400,73403,73408,73412,73429,73450,73501,73502,73513,73519,73534,73535,73536,73545,73546,73552,73578,73603,73605,73616,73627,73654,73662,73663,73665,73666,73668,73669,73688,73692,73696,73707,73708,73719,73734,73737,73746,73776,73782,73785,73787,73795,73806,73815,73834,73836,73840,73852,73854,73869,73883,73888,73897,73923,73938,73941,73942,73946,73948,73950,73952,73961,73967,73982,73990,74001,74014,74037,74044,74045,74049,74054,74070,74091,74093,74094,74117,74123,74126,74136,74148,74169,74174,74175,74176,74177,74178,74186,74191,74193,74195,74196,74208,74209,74210,74212,74235,74240,74241,74246,74261,74267,74268,74293,74308,74309,74310,74317,74322,74323,74341,74347,74355,74367,74368,74377,74388,74409,74410,74417,74438,74441,74444,74448,74450,74459,74472,74486,74488,74520,74527,74535,74544,74559,74560,74563,74571,74574,74585,74586,74587,74607,74620,74622,74641,74653,74668,74675,74701,74712,74724,74729,74747,74759,74764,74775,74776,74782,74783,74807,74811,74820,74824,74828,74843,74845,74850,74851,74852,74853,74860,74863,74864,74867,74886,74895,74896,74905,74906,74910,74919,74921,74924,74925,74934,74938,74948,74954,74958,74978,74980,74997,75003,75004,75007,75012,75041,75047,75050,75052,75058,75060,75078,75080,75088,75089,75099,75112,75117,75158,75160,75162,75169,75184,75197,75199,75210,75223,75226,75235,75252,75279,75291,75311,75313,75315,75327,75344,75347,75353,75355,75362,75364,75385,75396,75397,75403,75409,75418,75419,75424,75429,75430,75433,75440,75466,75469,75481,75488,75493,75498,75499,75500,75508,75517,75523,75527,75532,75539,75544,75547,75566,75567,75569,75585,75603,75609,75622,75628,75647,75648,75653,75654,75659,75662,75666,75688,75692,75701,75702,75730,75732,75747,75754,75757,75758,75765,75766,75772,75773,75774,75778,75787,75788,75797,75812,75815,75825,75833,75834,75845,75849,75868,75870,75877,75883,75892,75899,75905,75906,75907,75913,75917,75919,75927,75930,75931,75936,75937,75938,75940,75941,75949,75958,75970,75981,75985,75992,75993,75994,75997,76001,76004,76005,76009,76012,76015,76017,76018,76019,76031,76032,76033,76040,76047,76048,76050,76053,76056,76061,76063,76064,76069,76070,76071,76075,76076,76077,76083,76093,76095,76096,76099,76100,76117,76121,76126,76135,76136,76145,76148,76156,76158,76159,76163,76172,76173,76175,76176,76177,76182,76187,76189,76198,76199,76200,76203,76206,76207,76219,76220,76221,76228,76234,76235,76236,76238,76239,76240,76242,76248,76253,76254,76260,76265,76267,76276,76278,76289,76290,76292,76295,76304,76308,76315,76322,76323,76324,76327,76356,76357,76359,76366,76374,76378,76379,76381,76404,76424,76426,76429,76430,76434,76436,76446,76454,76467,76468,76472,76490,76491,76492,76493,76495,76496,76513,76515,76517,76522,76524,76528,76529,76532,76535,76542,76545,76547,76550,76557,76562,76563,76571,76573,76574,76581,76583,76587,76598,76602,76605,76606,76622,76634,76639,76640,76651,76659,76661,76669,76685,76687,76693,76698,76705,76706,76707,76718,76719,76726,76730,76731,76732,76740,76747,76748,76749,76750,76768,76774,76783,76784,76804,76816,76817,76818,76819,76838,76840,76845,76847,76848,76849,76850,76861,76868,76870,76877,76880,76883,76894,76896,76897,76898,76900,76901,76912,76913,76917,76925,76926,76927,76947,76956,76963,76964,76968,76970,76977,76981,76983,76993,76999,77004,77005,77018,77019,77020,77028,77029,77040,77052,77070,77071,77077,77079,77080,77082,77092,77094,77096,77100,77101,77110,77116,77117,77119,77121,77142,77146,77157,77158,77162,77164,77167,77168,77169,77173,77174,77175,77188,77189,77190,77191,77194,77206,77214,77215,77219,77221,77222,77229,77230,77231,77232,77235,77237,77263,77264,77265,77285,77287,77288,77291,77300,77308,77310,77317,77318,77319,77328,77329,77333,77340,77367,77368,77373,77374,77375,77376,77377,77378,77379,77380,77381,77383,77384,77389,77390,77404,77415,77416,77421,77423,77426,77434,77435,77442,77456,77467,77468,77471,77475,77476,77479,77481,77483,77485,77508,77512,77513,77514,77515,77516,77525,77529,77533,77534,77542,77543,77545,77548,77565,77566,77571,77574,77576,77587,77604,77606,77612,77613,77616,77618,77633,77634,77638,77643,77644,77649,77650,77658,77661,77671,77681,77684,77693,77745,77749,77753,77756,77759,77768,77772,77773,77774,77776,77781,77788,77800,77802,77804,77813,77820,77833,77834,77845,77848,77850,77869,77895,77899,77921,77933,77936,77939,77941,77943,77952,77963,77967,77971,77978,77984,77990,77995,78001,78012,78020,78024,78037,78038,78041,78048,78052,78064,78065,78069,78075,78076,78077,78089,78099,78102,78103,78106,78108,78129,78156,78163,78179,78191,78192,78193,78194,78195,78196,78201,78218,78224,78240,78243,78245,78257,78261,78266,78267,78299,78307,78322,78333,78623,79579,81109,81164,81522,81523,81549,81645,60013652,70000484,70000542,70002176,70002377,70002400,70002917,70003677,70004302,70005236,70006236,70006308,70006740,70006867,70006991,70007150,70007764,70008485,70010009,70010067,70010835,70011655,70012031,70012164,70012261,70012393,70012811,70013452,70014094,70014971,70015018,70015688,70015883,70017242,70017426,70018002,70018315,70018550,70018924,70019422,70019588,70020253,70020345,70020419,70020661,70021154,70021199,70021220,70021225,70021406,70021906,70022750,70022861,70025797,70026549,70026886,70027438,70027808,70028063,70028399,70028841,70028989,70029088,70029196,70029596,70029942,70030306,70030565,70031488,70032109,70035801,70036644,70037116,70037836,70037889,70038001,70038964,70039668,70041294,70041681,70042748,70043441,70044421,70044496,70044942,70045128,70045391,70045490,70045701,70045849,70046146,70046984,70047284,70047324,70047372,70047493,70048142,70048240,70048465,70048525,70050358,70050497,70050745,70051332,70051509,70052169,70052194,70054041,70054299,70054353,70054724,70055491,70055538,70056073,70058129,70058221,70059752,70060458,70061081,70063868,70063873,70063958,70064255,70064853,70064915,70065193,70065248,70065382,70065625,70066120,70067731,70068027,70068416,70069439,70069669,70070210,70072716,70072722,70072950,70073102,70073146,70073470,70073558,70073831,70074149,70074164,70074236,70074382,70074514,70074836,70075182,70075231,70075271,70075691,70075703,70075835,70076081,70076415,70076650,70076834,70076884,70077026,70077332,70077358,70077526,70077593,70077684,70078178,70078934,70079222,70079386,70079706,70079715,70079991,70080003,70080145,70080163,70080243,70080720,70080727,70080935,70081028,70081257,70081292,70081293,70081296,70081309,70081329,70081351,70081474,70081696,70081890,70081915,85000032,99995054,99995056,99995057,99995059,99995060,99995061,99995066,99995068,99995070
